edr_chave,edr,ano,chuva_critica_mm,anom_critica_pct,dias_tmax33_critica,chuva_secundaria_mm,anom_secundaria_pct,tmin_fria,dias_frio_fria,chuva_ciclo_mm,rendimento_a1,rendimento_a2,ancora_bienal,delta_bienal,log_capacidade,var_capacidade_pct,razao_preco,capacidade,alvo,anom_ndvi_florada,anom_ndvi_enchimento
AVARE,Avaré,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,2190.1,1852.2,2197.4333333333334,337.89999999999986,8.565983355585669,44.63,,5250.0,2057.6,,
AVARE,Avaré,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,2057.6,2190.1,2033.3,-132.5,8.920656296853728,42.57,,7485.0,2104.0,,
AVARE,Avaré,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,2104.0,2057.6,2117.2333333333336,46.40000000000009,9.385553389532843,59.19,,11915.0,2283.4,,
AVARE,Avaré,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,2283.4,2104.0,2148.3333333333335,179.4000000000001,9.312896960301275,-7.01,,11080.0,2181.8,,
AVARE,Avaré,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,2181.8,2283.4,2189.7333333333336,-101.59999999999991,8.787220328629298,-40.88,1.053,6550.0,2300.6,,
AVARE,Avaré,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,2300.6,2181.8,2255.2666666666664,118.79999999999973,9.215327913487222,53.44,1.026,10050.0,2901.5,,
AVARE,Avaré,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,2901.5,2300.6,2461.3,600.9000000000001,9.062999784077473,-14.13,1.057,8630.0,3025.0,,
AVARE,Avaré,2000,365.8,11.6,2,68.7,-70.3,-1.4,4,628.9,3025.0,2901.5,2742.366666666667,123.5,9.249561085129464,20.51,1.245,10400.0,2251.2,,
AVARE,Avaré,2001,392.7,19.9,3,288.8,24.8,1.3,1,785.3,2251.2,3025.0,2725.9,-773.8000000000002,9.302007560502007,5.38,1.106,10960.0,3355.0,,
AVARE,Avaré,2002,264.8,-19.2,5,180.0,-22.2,6.5,0,657.7,3355.0,2251.2,2877.066666666667,1103.8000000000002,9.536040511615484,26.37,0.936,13850.0,2773.9,,
AVARE,Avaré,2003,407.4,24.4,8,213.9,-7.5,5.1,0,800.5,2773.9,3355.0,2793.3666666666663,-581.0999999999999,9.68781601606062,16.39,1.398,16120.0,3708.3,,
AVARE,Avaré,2004,333.5,1.8,1,309.8,33.9,3.8,0,823.0,3708.3,2773.9,3279.066666666667,934.4000000000001,9.568014816247999,-11.29,1.12,14300.0,3405.3,,
AVARE,Avaré,2005,107.0,-67.3,22,190.5,-17.7,4.9,0,486.4,3405.3,3708.3,3295.8333333333335,-303.0,9.143131622282732,-34.62,0.958,9350.0,3143.7,,
AVARE,Avaré,2006,330.9,1.0,8,94.1,-59.3,5.7,0,552.2,3143.7,3405.3,3419.1,-261.60000000000036,8.81744592104187,-27.8,0.962,6751.0,3245.9,,
AVARE,Avaré,2007,380.9,16.3,9,163.1,-29.5,3.1,0,809.0,3245.9,3143.7,3264.966666666667,102.20000000000027,9.272375762895635,57.61,1.008,10640.0,4025.5,,
AVARE,Avaré,2008,433.1,32.2,0,311.8,34.8,3.6,0,760.1,4025.5,3245.9,3471.6999999999994,779.5999999999999,9.045937315684574,-20.26,1.229,8484.0,4464.1,,
AVARE,Avaré,2009,239.9,-26.8,7,173.4,-25.0,2.4,0,689.6,4464.1,4025.5,3911.8333333333335,438.60000000000036,9.202912856147385,17.0,1.074,9926.0,4745.4,,
AVARE,Avaré,2010,336.2,2.6,5,190.9,-17.5,5.2,0,714.2,4745.4,4464.1,4411.666666666667,281.2999999999993,9.243871855184976,4.18,0.836,10341.0,4832.8,,
AVARE,Avaré,2011,310.8,-5.1,2,159.5,-31.1,0.8,1,651.0,4832.8,4745.4,4680.766666666667,87.40000000000055,8.88599431515281,-30.08,1.011,7230.0,4896.3,,
AVARE,Avaré,2012,224.5,-31.5,17,349.1,50.9,4.7,0,704.7,4896.3,4832.8,4824.833333333333,63.5,9.441452092939569,74.27,1.221,12600.0,5261.9,,
AVARE,Avaré,2013,435.9,33.1,2,372.2,60.9,2.4,0,869.3,5261.9,4896.3,4997.0,365.59999999999945,9.445412494155667,0.4,1.08,12650.0,4773.9,,
AVARE,Avaré,2014,293.1,-10.5,16,233.6,1.0,5.1,0,585.7,4773.9,5261.9,4977.366666666666,-488.0,9.550235315874898,11.05,0.899,14048.0,5215.1,,
AVARE,Avaré,2015,432.0,31.9,4,154.9,-33.1,7.9,0,645.6,5215.1,4773.9,5083.633333333333,441.2000000000007,9.847340391913127,34.6,0.965,18908.0,5140.1,,
AVARE,Avaré,2016,361.3,10.3,4,293.9,27.0,0.6,2,874.2,5140.1,5215.1,5043.033333333334,-75.0,10.286366161971497,55.12,1.16,29330.0,4904.8,,
AVARE,Avaré,2017,321.5,-1.9,4,455.0,96.7,4.1,0,946.4,4904.8,5140.1,5086.666666666667,-235.30000000000018,10.208211090842761,-7.52,1.265,27125.0,6352.6,,
AVARE,Avaré,2018,337.7,3.1,3,79.8,-65.5,7.0,0,616.5,6352.6,4904.8,5465.833333333333,1447.8000000000002,10.323841273138044,12.26,0.849,30450.0,4732.2,,
AVARE,Avaré,2019,360.2,9.9,6,216.6,-6.4,1.4,1,645.9,4732.2,6352.6,5329.866666666666,-1620.4000000000005,10.023933705611995,-25.91,1.065,22560.0,5219.5,,
AVARE,Avaré,2020,248.8,-24.1,11,196.2,-15.2,5.5,0,540.9,5219.5,4732.2,5434.766666666667,487.3000000000002,9.902487052202545,-11.44,1.144,19980.0,4347.5,,
AVARE,Avaré,2021,200.5,-38.8,14,124.3,-46.3,0.9,3,463.0,4347.5,5219.5,4766.400000000001,-872.0,9.850772194864133,-5.04,1.204,18973.0,5200.5,,
AVARE,Avaré,2022,259.7,-20.7,8,183.5,-20.7,3.5,0,653.5,5200.5,4347.5,4922.5,853.0,10.285240400684541,54.41,1.521,29297.0,5252.8,,
AVARE,Avaré,2023,385.5,17.7,1,145.1,-37.3,6.1,0,592.5,5252.8,5200.5,4933.599999999999,52.30000000000018,9.652458797732383,-46.89,1.242,15560.0,5556.6,,
AVARE,Avaré,2024,220.9,-32.6,46,108.9,-52.9,5.3,0,365.8,5556.6,5252.8,5336.633333333334,303.8000000000002,9.642122788401721,-1.03,0.787,15400.0,4735.7,,
AVARE,Avaré,2025,166.9,-49.1,42,179.2,-22.6,1.4,1,397.4,4735.7,5556.6,5181.7,-820.9000000000005,10.396352850925126,112.6,0.932,32740.0,5644.3,,
AVARE,Avaré,2026,200.9,-38.7,33,232.8,0.6,7.0,0,444.3,5644.3,4735.7,5312.2,908.6000000000004,10.396352850925126,0.0,1.037,32740.0,,,
BARRETOS,Barretos,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,2490.5,2309.1,2399.8,181.4000000000001,9.979290515951629,25.99,,21575.0,2438.1,,
BARRETOS,Barretos,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,2438.1,2490.5,2412.566666666667,-52.40000000000009,10.393293809078044,51.29,,32640.0,1805.9,,
BARRETOS,Barretos,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,1805.9,2438.1,2244.8333333333335,-632.1999999999998,10.537574511966529,15.52,,37706.0,2143.4,,
BARRETOS,Barretos,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,2143.4,1805.9,2129.133333333333,337.5,10.476160579628198,-5.96,,35460.0,2149.8,,
BARRETOS,Barretos,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,2149.8,2143.4,2033.0333333333335,6.400000000000091,10.457343929717506,-1.86,,34799.0,2456.1,,
BARRETOS,Barretos,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,2456.1,2149.8,2249.7666666666664,306.2999999999997,10.557035948482783,10.48,1.053,38447.0,1446.8,,
BARRETOS,Barretos,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,1446.8,2456.1,2017.5666666666666,-1009.3,10.615628209588607,6.03,1.026,40767.0,2489.3,,
BARRETOS,Barretos,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,2489.3,1446.8,2130.7333333333336,1042.5000000000002,10.634123177507066,1.87,1.057,41528.0,1277.6,,
BARRETOS,Barretos,2000,491.2,23.3,0,26.9,-80.4,4.3,0,866.8,1277.6,2489.3,1737.8999999999999,-1211.7000000000003,10.476583502028243,-14.58,1.245,35475.0,684.2,,
BARRETOS,Barretos,2001,308.4,-22.6,0,126.8,-7.5,6.1,0,548.0,684.2,1277.6,1483.7,-593.3999999999999,10.052123051675276,-34.59,1.106,23205.0,894.6,,
BARRETOS,Barretos,2002,441.4,10.8,0,34.7,-74.7,8.2,0,756.5,894.6,684.2,952.1333333333333,210.39999999999998,10.097902357017466,4.68,0.936,24292.0,900.8,,
BARRETOS,Barretos,2003,510.0,28.0,0,190.4,38.8,7.7,0,1038.6,900.8,894.6,826.5333333333334,6.199999999999932,10.054791326627294,-4.22,1.398,23267.0,3016.8,,
BARRETOS,Barretos,2004,495.2,24.3,0,236.9,72.7,7.8,0,838.7,3016.8,900.8,1604.0666666666668,2116.0,10.160529988855798,11.15,1.12,25862.0,3105.6,,
BARRETOS,Barretos,2005,284.1,-28.7,1,184.0,34.1,9.8,0,735.4,3105.6,3016.8,2341.0666666666666,88.79999999999973,10.128389556865201,-3.16,0.958,25044.0,1888.9,,
BARRETOS,Barretos,2006,506.2,27.1,0,120.4,-12.3,8.9,0,795.4,1888.9,3105.6,2670.4333333333334,-1216.6999999999998,9.785773264516571,-29.01,0.962,17779.0,1740.8,,
BARRETOS,Barretos,2007,364.1,-8.6,0,106.7,-22.2,7.2,0,892.9,1740.8,1888.9,2245.1,-148.10000000000014,9.586308009295324,-18.08,1.008,14564.0,3035.3,,
BARRETOS,Barretos,2008,496.5,24.7,0,149.3,8.9,9.5,0,869.7,3035.3,1740.8,2221.6666666666665,1294.5000000000002,9.230142999272362,-29.96,1.229,10200.0,3872.6,,
BARRETOS,Barretos,2009,438.8,10.2,0,112.4,-18.0,5.8,0,761.1,3872.6,3035.3,2882.8999999999996,837.2999999999997,9.446518601560848,24.16,1.074,12664.0,3258.0,,
BARRETOS,Barretos,2010,307.4,-22.8,0,68.1,-50.4,9.5,0,560.7,3258.0,3872.6,3388.6333333333337,-614.5999999999999,9.57692604202343,13.93,0.836,14428.0,3847.0,,
BARRETOS,Barretos,2011,615.1,54.4,0,126.1,-8.1,5.8,0,894.2,3847.0,3258.0,3659.2000000000003,589.0,9.640953273616999,6.61,1.011,15382.0,4747.3,,
BARRETOS,Barretos,2012,294.2,-26.1,0,236.9,72.7,7.2,0,705.9,4747.3,3847.0,3950.7666666666664,900.3000000000002,9.5453830157878,-9.11,1.221,13980.0,4507.1,,
BARRETOS,Barretos,2013,439.5,10.3,0,247.1,80.2,7.0,0,795.5,4507.1,4747.3,4367.133333333334,-240.19999999999982,9.579279798734897,3.45,1.08,14462.0,5323.8,,
BARRETOS,Barretos,2014,370.2,-7.1,12,83.0,-39.5,9.7,0,443.9,5323.8,4507.1,4859.400000000001,816.6999999999998,9.489561753510097,-8.58,0.899,13221.0,4764.9,,
BARRETOS,Barretos,2015,384.0,-3.6,1,150.9,10.0,11.8,0,557.1,4764.9,5323.8,4865.266666666667,-558.9000000000005,9.567595147779924,8.12,0.965,14294.0,5145.0,,
BARRETOS,Barretos,2016,381.1,-4.3,0,150.6,9.8,4.7,0,835.1,5145.0,4764.9,5077.900000000001,380.10000000000036,9.649936338800492,8.58,1.16,15520.8,4317.1,,
BARRETOS,Barretos,2017,331.4,-16.8,0,200.9,46.5,7.6,0,620.6,4317.1,5145.0,4742.333333333333,-827.8999999999996,9.665674427237482,1.59,1.265,15767.0,4536.4,,
BARRETOS,Barretos,2018,306.5,-23.0,0,49.6,-63.9,8.8,0,534.6,4536.4,4317.1,4666.166666666667,219.29999999999927,9.753071556753158,9.13,0.849,17207.0,3892.7,,
BARRETOS,Barretos,2019,377.5,-5.2,10,117.1,-14.6,5.4,0,458.4,3892.7,4536.4,4248.733333333333,-643.6999999999998,9.7469506947159,-0.61,1.065,17102.0,5752.2,,
BARRETOS,Barretos,2020,314.4,-21.1,1,51.2,-62.6,9.0,0,549.3,5752.2,3892.7,4727.099999999999,1859.5,9.70984212201073,-3.64,1.144,16479.0,4675.5,,
BARRETOS,Barretos,2021,191.9,-51.8,34,55.0,-59.9,4.4,0,337.7,4675.5,5752.2,4773.466666666667,-1076.6999999999998,9.726332625693532,1.66,1.204,16753.0,2499.5,,
BARRETOS,Barretos,2022,231.1,-42.0,9,80.0,-41.7,6.3,0,551.5,2499.5,4675.5,4309.066666666667,-2176.0,9.876116355739995,16.16,1.521,19460.0,4287.4,,
BARRETOS,Barretos,2023,382.4,-4.0,0,151.6,10.5,7.6,0,761.2,4287.4,2499.5,3820.7999999999997,1787.8999999999996,8.970813341411448,-59.56,1.242,7870.0,4174.8,,
BARRETOS,Barretos,2024,307.7,-22.8,42,21.6,-84.3,9.9,0,413.6,4174.8,4287.4,3653.9,-112.59999999999945,8.677524730318577,-25.42,0.787,5869.5,3638.6,,
BARRETOS,Barretos,2025,165.0,-58.6,55,83.4,-39.2,5.8,0,294.0,3638.6,4174.8,4033.6,-536.2000000000003,8.253227645581772,-34.58,0.932,3840.0,5503.1,,
BARRETOS,Barretos,2026,408.4,2.5,2,155.2,13.2,10.0,0,681.9,5503.1,3638.6,4438.833333333333,1864.5000000000005,8.253227645581772,0.0,1.037,3840.0,,,
BOTUCATU,Botucatu,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,1336.4,1600.0,1468.2,-263.5999999999999,5.703782474656201,-45.45,,300.0,1700.0,,
BOTUCATU,Botucatu,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,1700.0,1336.4,1545.4666666666665,363.5999999999999,5.703782474656201,0.0,,300.0,1650.0,,
BOTUCATU,Botucatu,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,1650.0,1700.0,1562.1333333333332,-50.0,6.723832440821209,177.33,,832.0,1606.7,,
BOTUCATU,Botucatu,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,1606.7,1650.0,1652.2333333333333,-43.299999999999955,7.090076835776092,44.23,,1200.0,1850.0,,
BOTUCATU,Botucatu,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,1850.0,1606.7,1702.2333333333333,243.29999999999995,7.047517221357296,-4.17,,1150.0,1852.2,,
BOTUCATU,Botucatu,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,1852.2,1850.0,1769.6333333333332,2.2000000000000455,7.157735484249907,11.65,1.053,1284.0,1757.2,,
BOTUCATU,Botucatu,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,1757.2,1852.2,1819.8,-95.0,6.816735880594968,-28.89,1.026,913.0,2218.9,,
BOTUCATU,Botucatu,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,2218.9,1757.2,1942.7666666666667,461.70000000000005,7.044905117129371,25.63,1.057,1147.0,2391.4,,
BOTUCATU,Botucatu,2000,322.2,-3.5,0,28.7,-84.1,0.2,2,575.4,2391.4,2218.9,2122.5,172.5,7.897296472595885,134.52,1.245,2690.0,1536.8,,
BOTUCATU,Botucatu,2001,345.8,3.6,0,169.3,-6.3,2.8,0,672.9,1536.8,2391.4,2049.0333333333333,-854.6000000000001,7.4673710669175595,-34.94,1.106,1750.0,2691.4,,
BOTUCATU,Botucatu,2002,279.7,-16.2,0,120.5,-33.3,6.9,0,644.6,2691.4,1536.8,2206.5333333333333,1154.6000000000001,7.4205789054108005,-4.57,0.936,1670.0,2015.6,,
BOTUCATU,Botucatu,2003,364.0,9.0,1,141.1,-21.9,4.9,0,753.0,2015.6,2691.4,2081.266666666667,-675.8000000000002,7.455876687491824,3.59,1.398,1730.0,3065.9,,
BOTUCATU,Botucatu,2004,346.2,3.7,0,249.2,38.0,5.8,0,756.4,3065.9,2015.6,2590.9666666666667,1050.3000000000002,7.380380468932824,-7.27,1.12,1604.2,3019.7,,
BOTUCATU,Botucatu,2005,168.2,-49.6,9,142.4,-21.2,6.1,0,509.2,3019.7,3065.9,2700.4,-46.20000000000027,7.3777589082278725,-0.26,0.958,1600.0,2971.9,,
BOTUCATU,Botucatu,2006,437.2,31.0,0,95.6,-47.1,7.3,0,659.1,2971.9,3019.7,3019.1666666666665,-47.79999999999973,7.090076835776092,-25.0,0.962,1200.0,2247.5,,
BOTUCATU,Botucatu,2007,355.6,6.5,0,145.8,-19.3,4.3,0,807.5,2247.5,2971.9,2746.3666666666663,-724.4000000000001,7.444248649496705,42.5,1.008,1710.0,2628.1,,
BOTUCATU,Botucatu,2008,470.9,41.1,0,278.2,54.0,5.2,0,843.2,2628.1,2247.5,2615.8333333333335,380.5999999999999,6.993932975223189,-36.26,1.229,1090.0,2515.6,,
BOTUCATU,Botucatu,2009,376.3,12.7,3,168.5,-6.7,5.0,0,743.9,2515.6,2628.1,2463.733333333333,-112.5,7.265429723253953,31.19,1.074,1430.0,2970.6,,
BOTUCATU,Botucatu,2010,302.5,-9.4,0,138.1,-23.5,6.2,0,650.1,2970.6,2515.6,2704.7666666666664,455.0,7.116394144093465,-13.85,0.836,1232.0,3558.1,,
BOTUCATU,Botucatu,2011,369.9,10.8,0,136.9,-24.2,3.7,0,767.5,3558.1,2970.6,3014.7666666666664,587.5,7.316548177182976,22.16,1.011,1505.0,3729.6,,
BOTUCATU,Botucatu,2012,237.1,-29.0,9,296.3,64.0,6.7,0,678.8,3729.6,3558.1,3419.433333333333,171.5,7.3453648404168685,2.92,1.221,1549.0,3428.8,,
BOTUCATU,Botucatu,2013,402.2,20.5,0,310.3,71.8,5.7,0,823.8,3428.8,3729.6,3572.1666666666665,-300.7999999999997,7.80994708647679,59.13,1.08,2465.0,3770.9,,
BOTUCATU,Botucatu,2014,235.5,-29.4,22,126.7,-29.8,6.7,0,397.8,3770.9,3428.8,3643.1000000000004,342.0999999999999,7.29776828253138,-40.08,0.899,1477.0,3554.9,,
BOTUCATU,Botucatu,2015,316.8,-5.1,0,128.1,-29.1,8.6,0,528.2,3554.9,3770.9,3584.866666666667,-216.0,7.152268856032539,-13.54,0.965,1277.0,3978.2,,
BOTUCATU,Botucatu,2016,343.1,2.8,1,244.3,35.2,1.4,1,830.2,3978.2,3554.9,3768.0,423.2999999999997,7.6544432264701125,65.23,1.16,2110.0,3831.8,,
BOTUCATU,Botucatu,2017,303.7,-9.0,3,355.7,96.9,6.0,0,836.3,3831.8,3978.2,3788.2999999999997,-146.39999999999964,8.213381737034572,74.88,1.265,3690.0,3738.2,,
BOTUCATU,Botucatu,2018,303.4,-9.1,2,56.6,-68.7,6.5,0,538.4,3738.2,3831.8,3849.4,-93.60000000000036,8.220026279753242,0.67,0.849,3714.6,3497.5,,
BOTUCATU,Botucatu,2019,356.5,6.8,6,178.1,-1.4,3.6,0,569.8,3497.5,3738.2,3689.1666666666665,-240.69999999999982,8.240807078706307,2.1,1.065,3792.6,3685.0,,
BOTUCATU,Botucatu,2020,361.8,8.4,2,130.7,-27.6,5.8,0,596.3,3685.0,3497.5,3640.2333333333336,187.5,8.240121298076472,-0.07,1.144,3790.0,4377.3,,
BOTUCATU,Botucatu,2021,189.3,-43.3,26,96.4,-46.6,1.4,1,385.4,4377.3,3685.0,3853.2666666666664,692.3000000000002,8.055157731819678,-16.89,1.204,3150.0,4087.6,,
BOTUCATU,Botucatu,2022,224.9,-32.6,3,96.5,-46.6,5.5,0,600.7,4087.6,4377.3,4049.9666666666667,-289.7000000000003,8.418697944667139,43.84,1.521,4531.0,6033.9,,
BOTUCATU,Botucatu,2023,324.9,-2.7,0,142.1,-21.3,6.8,0,536.6,6033.9,4087.6,4832.933333333333,1946.2999999999997,8.390949464841986,-2.74,1.242,4407.0,3592.9,,
BOTUCATU,Botucatu,2024,180.0,-46.1,52,74.4,-58.8,7.0,0,324.3,3592.9,6033.9,4571.466666666666,-2440.9999999999995,8.444708516387141,5.52,0.787,4650.4,3145.8,,
BOTUCATU,Botucatu,2025,129.1,-61.3,44,91.1,-49.6,1.6,1,284.8,3145.8,3592.9,4257.533333333334,-447.0999999999999,8.483429561263428,3.95,0.932,4834.0,3162.6,,
BOTUCATU,Botucatu,2026,214.5,-35.8,18,170.6,-5.6,7.4,0,450.1,3162.6,3145.8,3300.433333333333,16.799999999999727,8.483429561263428,0.0,1.037,4834.0,,,
CAMPINAS,Campinas,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,2280.0,,2280.0,,6.413458957167357,144.0,,610.0,1658.4,,
CAMPINAS,Campinas,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,1658.4,2280.0,1969.2,-621.5999999999999,7.01211529430638,81.97,,1110.0,4545.9,,
CAMPINAS,Campinas,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,4545.9,1658.4,2828.1,2887.4999999999995,7.1308988302963465,12.61,,1250.0,5664.0,,
CAMPINAS,Campinas,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,5664.0,4545.9,3956.1,1118.1000000000004,7.6984827878809465,76.4,,2205.0,4345.6,,
CAMPINAS,Campinas,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,4345.6,5664.0,4851.833333333333,-1318.3999999999996,6.9985096422506015,-50.34,,1095.0,5732.9,,
CAMPINAS,Campinas,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,5732.9,4345.6,5247.5,1387.2999999999993,5.814130531825066,-69.41,1.053,335.0,2834.3,,
CAMPINAS,Campinas,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,2834.3,5732.9,4304.266666666667,-2898.5999999999995,7.531552381407289,457.01,1.026,1866.0,4998.1,,
CAMPINAS,Campinas,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,4998.1,2834.3,4521.766666666666,2163.8,7.103322062526113,-34.83,1.057,1216.0,2933.9,,
CAMPINAS,Campinas,2000,364.1,-3.4,0,26.4,-85.5,1.7,1,625.0,2933.9,4998.1,3588.7666666666664,-2064.2000000000003,7.489970898834801,47.2,1.245,1790.0,2822.3,,
